TV,Radio,Social_Media,Influencer,Sales
64.00,18.669679580,3.045508873,Mega,227.31565200
70.00,24.703915190,5.052822575,Mega,253.93877450
31.00,9.847549535,0.553308611,Micro,109.55376870
70.00,24.122860290,1.078746880,Nano,252.08824190
96.00,33.737173680,8.701501372,Micro,343.04604780
100.00,32.386320690,6.903400294,Mega,350.84374080
75.00,20.771190060,1.930360197,Nano,268.86298650
98.00,27.669811560,1.605374723,Nano,345.55593120
71.00,30.934317080,4.066906068,Macro,251.14366880
25.00,10.698379150,1.359456063,Mega,87.95655350
30.00,7.377348336,4.990927845,Macro,106.48304850
17.00,7.759342529,1.962255801,Nano,61.87297616
83.00,37.716265040,4.007700088,Macro,293.83816770
20.00,11.478234140,0.695769910,Nano,74.53185747
89.00,36.060872410,2.325705692,Nano,316.58236160
16.00,13.828103140,0.890157941,Mega,54.74192597
20.00,14.685318920,2.331899828,Mega,68.63989903
13.00,14.522123520,2.823846857,Nano,48.85724960
83.00,28.826713810,5.519575003,Macro,292.08957750
47.00,22.149745840,5.275784898,Micro,169.59801740
68.00,14.028806220,1.276217736,Nano,241.23742760
38.00,7.736680237,2.059609760,Mega,137.81309380
77.00,29.769755370,2.856585742,Macro,270.48815390
64.00,27.024802860,3.399217629,Macro,226.75403050
94.00,16.780141840,2.965429418,Nano,334.78671430
34.00,16.687324930,0.377600773,Mega,119.29205530
50.00,14.957407040,1.952884786,Mega,178.37455220
97.00,32.097082480,6.671544862,Micro,340.84157550
65.00,16.009378580,1.309538333,Micro,226.14512650
66.00,21.835133170,6.269988283,Mega,232.62223840
93.00,36.812275310,3.083608295,Mega,331.02883480
55.00,20.488687640,5.290458667,Mega,202.35475750
63.00,14.586612040,2.221679639,Nano,226.01927330
62.00,18.225988410,6.618429614,Nano,219.88998490
51.00,14.765559490,4.811434198,Nano,180.75659110
20.00,12.301206090,1.123406630,Mega,75.22126744
79.00,19.481775410,2.244635012,Macro,277.44372680
83.00,28.181723120,6.851154679,Nano,294.46795270
84.00,22.326682180,0.165284697,Micro,297.07106590
41.00,14.819247440,6.158927918,Nano,145.23172510
78.00,23.930880140,3.943732847,Mega,275.09880490
73.00,31.327127200,10.260553570,Nano,259.85908320
62.00,30.095345820,8.267241169,Nano,220.85392550
97.00,35.166875250,5.677768967,Mega,342.73152720
97.00,35.734616990,6.814448789,Micro,347.67848060
24.00,9.225854712,3.542555386,Micro,90.49426422
43.00,12.323095930,1.312615046,Macro,154.69996190
17.00,1.161547765,0.126207259,Nano,60.62366983
39.00,16.974911960,5.187082923,Micro,144.82298010
35.00,6.464550157,1.375936383,Mega,125.98208610
63.00,25.440215210,3.473814317,Mega,222.98874280
70.00,20.267133980,5.456285569,Mega,247.43902730
18.00,8.619233610,0.380371928,Mega,66.16931358
66.00,19.705367290,6.268882402,Macro,235.41976110
73.00,33.446960210,5.205860619,Mega,260.74180650
75.00,32.983984940,5.622825529,Nano,267.74480330
78.00,18.159047400,4.246496176,Mega,274.09399650
57.00,17.891517810,4.776428455,Micro,203.57323330
69.00,19.030068960,2.701390218,Micro,246.24030620
54.00,24.365756110,5.020143563,Macro,194.53126410
51.00,13.354891420,6.071647853,Macro,180.62830710
90.00,23.850969810,1.784880296,Macro,319.63586430
58.00,25.104162470,6.380922006,Macro,203.67742830
78.00,24.992099950,4.209574548,Macro,277.24133660
42.00,25.887657290,3.593714636,Nano,150.94294990
91.00,35.430365450,4.872217981,Nano,324.85250070
53.00,12.943630130,1.404957117,Mega,187.15755530
65.00,18.742489410,2.460787080,Micro,231.28097310
61.00,24.660645520,3.371495534,Mega,217.44237050
46.00,15.575678240,3.615100140,Nano,168.71568040
53.00,22.585641930,2.507439565,Mega,185.52703330
65.00,23.578661430,2.856656795,Mega,232.55502320
28.00,15.046495780,4.417364136,Macro,97.30120741
26.00,3.205844812,1.792202945,Macro,95.06003466
89.00,29.196400990,5.766582735,Mega,314.87417820
86.00,28.018778180,4.629252433,Macro,303.38901110
27.00,13.270340400,0.858878019,Micro,92.40045362
70.00,18.782841410,3.505200696,Micro,249.58594880
52.00,19.832342620,1.810460465,Macro,188.85232370
58.00,24.296139860,3.260725855,Macro,207.13884800
10.00,2.112089417,2.920708705,Mega,32.23703002
22.00,3.119413491,2.819735385,Micro,80.24244109
33.00,12.126543950,0.210453262,Macro,117.45273160
55.00,16.347260960,1.401877027,Micro,193.39894590
59.00,24.118620640,4.750725408,Micro,213.91253520
63.00,14.021663140,2.265041568,Nano,226.19605690
59.00,24.996564380,7.915971311,Nano,206.99341790
54.00,27.341824530,5.530695640,Mega,188.94487670
31.00,11.163095790,2.308968966,Micro,105.85071600
42.00,6.888967892,1.847115421,Micro,151.06774770
41.00,5.526393657,0.482566921,Micro,147.42769700
10.00,6.090843306,1.417024010,Macro,37.33877488
81.00,27.931148080,4.884053470,Micro,284.71016580
56.00,20.847349860,4.647692649,Mega,202.39212380
91.00,29.894376580,5.836856118,Macro,324.78106030
75.00,31.439609040,5.037082520,Micro,258.31272550
16.00,1.342911026,2.244921251,Mega,55.67769137
50.00,10.702499630,3.106184502,Nano,181.48398240
17.00,9.736331095,0.598563708,Micro,53.74971174
53.00,17.317996840,3.417844432,Mega,185.48754950
45.00,11.707943290,3.509534146,Nano,166.62481540
74.00,22.679603760,3.535072235,Mega,259.91593260
92.00,25.052266080,7.118749557,Micro,333.01850550
64.00,22.851405190,0.667171404,Micro,221.54448940
18.00,7.022067609,0.289604731,Micro,61.84675049
11.00,6.244162288,0.759346585,Macro,42.19610760
42.00,11.759248330,5.010336123,Mega,147.85980540
82.00,28.879554070,0.832748001,Micro,287.86131410
24.00,6.816992888,3.927796211,Macro,90.57296989
28.00,4.140973909,2.501202365,Macro,97.13687326
31.00,9.954124500,3.674953196,Mega,107.21408470
83.00,32.566468410,5.179906086,Nano,295.78182910
100.00,33.331710200,6.057539518,Macro,355.89348210
42.00,12.811371910,2.234517357,Mega,150.52884030
59.00,16.976453740,4.517268013,Nano,208.11193260
31.00,14.953483050,0.048020677,Micro,109.54112200
87.00,27.148480050,1.178327441,Micro,308.23342710
32.00,25.486265830,4.172270036,Mega,115.33962120
80.00,29.351127400,5.061329165,Nano,287.89934250
53.00,15.467608240,3.337645908,Mega,191.39950940
81.00,28.105210000,5.059688540,Micro,282.76928060
20.00,8.529031827,4.146156202,Macro,76.28530204
74.00,24.556064120,3.088863718,Mega,260.01431080
15.00,12.094005950,1.192826643,Mega,54.92769140
15.00,13.128821520,2.864042827,Macro,51.85463333
82.00,27.874586050,2.319345751,Micro,287.78616370
37.00,12.709242010,4.638505980,Macro,129.63716190
55.00,14.491808100,3.340074777,Mega,195.95142840
22.00,8.781468479,5.393660696,Mega,76.39933461
78.00,26.466832470,3.613317648,Macro,280.49825490
14.00,1.173467778,1.042342250,Nano,54.05961472
13.00,2.320134594,0.982348690,Micro,49.43055198
83.00,31.671894160,3.754571593,Micro,296.63869350
29.00,19.647632730,0.856130365,Mega,105.83013320
33.00,21.121985130,5.403303971,Nano,119.55912740
91.00,32.533126070,5.651035573,Micro,319.92994470
48.00,26.550698610,6.375071446,Macro,173.87001850
74.00,24.317717490,5.292837316,Mega,265.52251040
47.00,12.131858640,2.877687142,Macro,166.75069260
65.00,16.257725100,3.206348981,Nano,231.65746820
43.00,26.159184960,5.231818374,Mega,152.08131420
68.00,20.316845890,2.650210785,Nano,238.77828990
54.00,17.136262990,3.315389379,Nano,190.21432600
33.00,5.809820873,1.228691086,Mega,112.81106610
89.00,32.426273040,5.848850272,Nano,319.50344640
77.00,17.666086510,1.874090882,Macro,275.67527790
20.00,8.178452570,0.768759682,Micro,74.80941764
55.00,17.463094740,4.017837100,Nano,202.97799710
35.00,14.078353250,1.116862626,Mega,121.21579740
30.00,10.786001570,0.476179479,Nano,107.75617490
46.00,12.454299430,2.053708325,Mega,171.10833920
19.00,4.718757970,1.231213712,Nano,71.68777576
73.00,15.958311800,3.916944379,Nano,259.25477600
41.00,16.688297820,4.329400124,Macro,144.35390820
18.00,8.202802332,0.104486847,Mega,64.16784653
41.00,20.378545720,3.688392213,Mega,145.40825440
94.00,35.773689760,2.094505692,Nano,332.92274030
60.00,26.916414320,5.854134269,Nano,215.85501410
15.00,13.560128680,3.317589703,Mega,54.25437178
83.00,30.594807260,4.644486108,Mega,294.98064300
24.00,23.861288860,6.666099409,Macro,83.22987557
49.00,17.979291370,1.427125794,Micro,176.94835110
48.00,14.964392560,0.029690363,Mega,172.70513770
96.00,25.185160710,5.737247752,Micro,344.54422380
83.00,30.056611350,4.918533475,Macro,297.35896130
62.00,29.010728910,3.913406431,Macro,219.23524070
43.00,12.212160270,3.794746614,Micro,151.40862580
30.00,6.374571472,2.643270095,Mega,108.44190450
48.00,16.382461570,4.722281354,Micro,170.16841260
36.00,14.775984990,8.008030729,Mega,124.16590720
25.00,0.981140161,1.377660378,Nano,92.30243141
35.00,19.156498290,3.724764606,Macro,130.47874950
12.00,9.359062905,5.249310703,Mega,46.28755521
65.00,23.907962550,2.558253102,Macro,234.18145340
54.00,25.985859620,5.632778725,Macro,192.52049010
66.00,18.451220500,5.734660378,Macro,237.63575350
25.00,0.965159981,2.585389556,Nano,85.23426236
45.00,17.486197270,2.355668427,Micro,160.08590220
89.00,29.617545740,4.126546307,Micro,312.55004860
36.00,19.403848870,3.950262553,Micro,128.58008480
33.00,18.648765020,2.010872689,Nano,115.08498470
45.00,13.665911010,1.506383980,Mega,158.86476240
68.00,18.167833860,7.064557009,Macro,244.86592310
63.00,20.343603520,2.500255148,Macro,228.64769260
35.00,5.926629445,2.135838650,Mega,124.07942710
84.00,23.672610880,3.107645702,Micro,298.90330090
96.00,25.060946000,8.261168242,Micro,338.01553700
45.00,14.190712910,3.321536823,Nano,159.72798430
60.00,24.192987600,8.827690450,Micro,209.90283650
52.00,18.405483890,4.588627993,Micro,182.23010900
73.00,18.810710510,3.011655016,Macro,262.49624750
15.00,4.649777313,2.389716886,Macro,53.43080271
69.00,21.915043730,1.356265564,Micro,245.81021510
99.00,44.861298830,8.579322566,Macro,355.14808110
16.00,2.724758095,1.034828190,Micro,57.62937919
65.00,15.609663550,6.728207899,Nano,233.51420290
79.00,31.429733680,3.255131985,Mega,280.61046630
44.00,12.770315890,2.776046037,Macro,155.36766530
42.00,15.793330370,1.878801595,Macro,148.79025830
22.00,11.784934680,0.009092532,Nano,80.96231466
42.00,8.342327563,4.017463021,Nano,155.17946340
62.00,23.553302810,5.892931560,Macro,219.54851340
23.00,7.956173782,0.912076126,Nano,83.03620465
89.00,34.213978980,4.786459552,Macro,318.71173110
67.00,27.114032840,2.646603229,Macro,236.02878220
94.00,37.475200030,6.093510288,Macro,334.06092610
50.00,10.374466330,4.329789360,Mega,176.58620100
96.00,37.006487650,7.150101013,Mega,343.32047520
86.00,32.608304190,4.793069167,Mega,306.08284360
66.00,20.154413480,3.502210480,Micro,236.00164400
60.00,26.097279760,1.525980545,Nano,217.22931310
59.00,16.843664350,1.582101781,Micro,207.18931130
63.00,21.401579770,2.332838624,Nano,221.28500040
61.00,16.134955340,3.038417797,Macro,216.01576220
54.00,10.867072920,2.932960829,Nano,198.52141020
80.00,26.454666290,7.956071282,Nano,279.18027050
51.00,17.898431900,0.925631096,Micro,179.93060440
56.00,25.325630970,2.071338689,Macro,203.42311820
100.00,39.523248280,9.351920567,Micro,355.94998290
47.00,13.943128160,6.153942854,Nano,169.71493040
55.00,25.731390140,3.820392929,Micro,193.00038650
20.00,12.354060980,4.355859600,Macro,72.20876316
89.00,25.895094130,2.400939144,Nano,315.47905440
30.00,6.334378802,0.795481886,Mega,102.57364070
54.00,23.745596380,3.850858082,Macro,187.49138340
66.00,12.057039790,3.722753612,Macro,236.75679280
55.00,10.115336080,2.922210830,Mega,191.27254170
78.00,29.713449400,5.312680855,Nano,271.12600940
53.00,17.040162760,3.156623295,Macro,190.45960350
96.00,22.451017380,1.115810985,Nano,344.93420020
44.00,8.517662372,0.443216978,Mega,153.05525480
65.00,19.809943690,6.390368242,Macro,232.32733650
41.00,10.711513380,1.080983657,Micro,139.63035640
68.00,26.113631670,2.738414665,Mega,239.78876430
67.00,15.840888660,5.144712635,Macro,238.84591130
87.00,28.655217640,4.327036350,Mega,306.94997870
69.00,19.656532680,3.380057305,Mega,245.09442790
64.00,24.597458980,7.320931129,Nano,231.26835090
61.00,27.022858410,2.957675970,Macro,218.36757990
97.00,26.745171880,8.197650451,Micro,344.68716900
89.00,37.376200720,2.616112731,Nano,314.55499030
46.00,12.563884330,5.640950375,Macro,169.40356970
25.00,3.894421609,1.756190542,Micro,87.35248595
80.00,24.169998060,3.535179660,Macro,286.03004040
31.00,9.246981499,2.709764692,Mega,109.07499850
74.00,29.661610560,6.605580895,Mega,264.24021830
76.00,19.862215220,2.198497564,Nano,269.44169820
70.00,14.868194990,5.769506631,Micro,245.76592870
48.00,22.610302520,3.849709776,Nano,169.13876310
30.00,9.820597494,3.392009240,Mega,104.19185920
25.00,12.540180050,1.757871648,Nano,90.33184491
73.00,29.588007870,5.256752406,Macro,262.88238290
50.00,16.073915420,2.133291153,Micro,176.44548900
43.00,5.531801470,0.738537115,Macro,150.83135580
73.00,21.291858820,4.094001423,Mega,258.14354660
84.00,23.977718820,4.967358267,Micro,299.74857520
28.00,9.969769741,5.801150248,Macro,101.38612160
43.00,16.566160650,3.758375149,Mega,159.53724580
74.00,31.100284240,4.276767478,Nano,263.91063030
65.00,23.378739210,0.496559529,Mega,240.27168020
37.00,2.321754718,1.763897660,Nano,129.81585560
43.00,14.503552590,5.540172367,Macro,153.10503130
65.00,19.438549530,1.017771272,Macro,228.82097950
10.00,7.951313088,5.221649163,Mega,39.15997494
58.00,20.061956860,2.818226959,Mega,210.30245380
87.00,36.605365370,9.215618373,Nano,307.93583390
84.00,28.044438970,3.311678578,Micro,301.13856800
42.00,6.699753350,2.161864768,Mega,147.92285290
64.00,14.238470680,0.455445095,Mega,227.24553600
69.00,19.785476400,2.708754057,Mega,244.22016540
38.00,10.734535270,0.510884570,Nano,136.59028370
62.00,19.801498510,7.431546241,Micro,220.36474270
35.00,16.176114610,2.801679964,Mega,127.05955640
38.00,8.937947856,0.801876265,Micro,134.78003750
29.00,8.217607504,1.975593443,Nano,103.87270260
61.00,23.671909120,3.362017203,Mega,217.36802700
77.00,29.862349050,0.917605295,Macro,276.17366090
74.00,22.361401770,2.046320049,Nano,271.23481590
74.00,24.711083460,0.793258638,Macro,262.55776190
94.00,24.218798070,3.462431445,Micro,336.15580340
55.00,22.931622060,2.019959440,Nano,195.89634780
92.00,33.151740030,6.429606019,Macro,329.53112980
47.00,16.520704500,0.595258971,Micro,171.73233110
36.00,16.583477290,0.710402473,Mega,128.75008190
25.00,1.908465673,1.922723544,Nano,90.19350726
80.00,29.713341430,2.221600460,Micro,283.08349470
40.00,8.209850573,5.633470777,Macro,142.84914420
66.00,24.911245800,3.124255381,Nano,236.64917640
23.00,6.115897898,2.001025280,Micro,80.96033730
82.00,17.359692870,4.361815987,Nano,295.51807500
82.00,23.570634760,5.577005503,Mega,286.65890420
18.00,0.767382803,0.514440496,Mega,66.72337848
53.00,20.033082370,4.304445001,Macro,190.45659670
93.00,29.606360340,4.534046040,Micro,331.03611160
14.00,5.242036370,1.379918092,Mega,49.39806523
22.00,16.102464640,4.881430652,Mega,74.81459598
12.00,8.270664197,1.837365198,Micro,43.64177876
60.00,23.600162900,1.991318497,Micro,209.32177650
69.00,23.965304680,4.494190790,Micro,244.65480650
75.00,20.357783590,6.382532621,Mega,269.03787840
17.00,10.624932060,5.604877885,Mega,62.50050231
45.00,25.544783630,4.020040406,Mega,153.94732670
22.00,1.631346708,3.584063728,Micro,79.27951356
42.00,20.923213660,3.350240210,Mega,154.54928100
68.00,13.866157040,0.040676461,Micro,239.76272920
74.00,30.967507380,13.083956940,Mega,266.75719800
65.00,18.506516100,4.245568702,Mega,234.15966480
75.00,19.123023710,1.254935551,Mega,266.50798660
24.00,6.155116452,1.258231325,Micro,86.58322079
48.00,22.655044410,5.973427536,Mega,168.77854650
18.00,12.094423430,0.487387374,Macro,64.20709331
52.00,31.478526660,8.214623871,Mega,184.03222320
95.00,36.906179570,5.525357936,Macro,335.55691320
80.00,27.531486480,8.330084621,Nano,281.64461740
72.00,25.932093910,0.237228908,Mega,253.96602580
27.00,4.174456912,0.233593939,Mega,90.43207739
67.00,21.664308540,4.774567506,Micro,239.80073630
17.00,16.692845300,2.123011110,Nano,58.79957954
35.00,14.502144330,3.448791566,Mega,125.16209630
15.00,13.498197080,2.084050121,Micro,53.99688051
40.00,15.161176720,1.608331687,Nano,141.62795480
40.00,19.514148990,4.048576792,Micro,140.99350760
28.00,4.516136620,2.922554660,Nano,100.42370460
23.00,6.097325008,1.785855988,Micro,80.63484412
66.00,29.203523000,7.078862302,Micro,237.95097540
35.00,16.589917480,2.529490549,Mega,118.10165050
67.00,17.553825500,3.392161470,Mega,237.74249540
68.00,23.582826100,4.234526407,Mega,241.23092400
89.00,19.646778460,2.399579787,Micro,314.89061770
85.00,31.644762400,4.339363090,Macro,301.55619080
98.00,17.538804020,2.351623952,Nano,342.57585380
67.00,22.926488030,5.522947611,Nano,237.98908550
75.00,26.073509530,3.421472642,Macro,269.93657270
95.00,30.064997740,4.960872320,Mega,341.43763880
97.00,37.346941680,3.515729693,Micro,348.21556710
34.00,4.444784543,1.415729265,Micro,121.04601170
28.00,10.760962940,0.627232382,Micro,98.36075406
51.00,20.120906490,3.424064454,Nano,178.52079350
41.00,11.211917260,5.767485022,Micro,143.12239780
59.00,13.994729110,5.248399204,Micro,212.34892440
12.00,14.332484520,0.653011165,Nano,43.05887154
98.00,34.038368130,3.568004941,Nano,349.20898620
93.00,25.647047050,5.124376040,Micro,334.54258520
43.00,13.844751650,5.092254231,Mega,156.98231700
24.00,14.000967700,0.919025298,Nano,87.56752443
38.00,6.353393738,2.851748052,Micro,137.73173730
95.00,37.817597130,4.893097259,Mega,342.19684780
50.00,17.478614000,6.264962348,Micro,173.85369210
28.00,7.109081754,0.272962785,Macro,105.16331190
13.00,4.418317603,0.015489152,Nano,44.87053361
80.00,25.723963700,4.586275674,Mega,283.97596900
21.00,15.221781970,2.481028664,Macro,69.01476779
30.00,13.942639040,2.597301175,Macro,106.61312840
53.00,19.741430070,1.555014748,Micro,192.11062600
85.00,29.383214840,5.319155045,Macro,301.00457260
11.00,3.634930909,1.388209091,Macro,41.02131018
38.00,9.479729844,0.386659582,Mega,131.03656290
24.00,5.617401248,3.243773719,Macro,89.24537133
72.00,23.595368420,4.882771183,Mega,257.39219960
63.00,21.117778140,0.500862283,Macro,223.87045450
59.00,18.590666600,1.662433769,Micro,207.71809980
13.00,0.095046942,0.111191033,Nano,44.17945113
95.00,30.465233250,8.791080421,Mega,339.37606530
